Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId,ActualDisplayName
"27761","19663","0","The question I had is *""why did they translate 斬る (kiru) but leave が (ga)?""*  Based on this response, the answer appears to be *""'kill' is one valid romanization of きる (kiru), and also coincidentally happens to be the correct English translation, which someone thought was cool""*.","2015-04-02 21:39:49","","1421","BlueRaja - Danny Pflughoeft"
"46330","33588","0","thank you so much!","2016-06-09 05:18:00","","25489","MiguelYTU"
"9937","3129","0","Thanks so much! sorry i just came back so late /workkillsme","2014-03-19 06:19:23","","1625","Darkana"
"19760","15129","0","That is nice to know so I gave you +1, but the first answer was more precise.","2014-11-16 21:00:47","","85","Hashirama Senju"
"1247","2077","4","I hope these images aren't too graphic. I can pull them if need be.","2013-01-19 06:34:07","","17","Mysticial"
"30003","21247","0","@FawziMasri I edit my answer for you.","2015-05-05 19:16:01","","85","Hashirama Senju"
"38211","20094","0","Just a note:  There are a few cases (such as Usopp vs. Daddy) which are less clearly just filler despite being only in the anime.  Oda intended this to be included in the manga but cut it in order to have them get to the grand line by the 100th chapter.  The key glasses Usopp aquires here are retained in canon and it clearly shows his remarkable sniper skills more than anywhere else prior to that point in the series. Most filler is comparitely poor though.","2015-11-17 20:25:16","","3561","kaine"
"52157","28450","0","@utdev: Um, both OnePunch Man manga series don't have volumes. They're just published chapter-wise.","2017-01-10 10:17:24","","11083","Ero Sɘnnin"
"52157","28450","0","@utdev: Um, both OnePunch Man manga series don't have volumes. They're just published chapter-wise.","2017-01-10 10:17:24","","11083","Ero Sɘnnin"
"52158","28450","0","@senshin: There are two One Punch Man manga series. That edit was pointing out to the manga chapter of the One punch man series drawn by Murata Yuusuke. The OP is asking for the original version, done by ONE.","2017-01-10 10:22:16","","11083","Ero Sɘnnin"
"52158","28450","0","@senshin: There are two One Punch Man manga series. That edit was pointing out to the manga chapter of the One punch man series drawn by Murata Yuusuke. The OP is asking for the original version, done by ONE.","2017-01-10 10:22:16","","11083","Ero Sɘnnin"
"16089","13062","1","Technically you might want to play the VN. I played it and there are some different routes I have played such as the Koujaku bad ending, otherwise I don't think it was mentioned but that just gives me an excuse to play it again. xD","2014-07-26 22:00:19","","3650","Izumi-reiLuLu"
"16093","13062","0","@Krazer it was converted from a post, so he can't edit it (I think)","2014-07-27 03:16:04","","191","Hakase"
"16101","13062","1","@NoLifeKing- I would suggest playing just Ddmd rather than re:connect first since re:connect has got kinda hardcore yaoi and stuff where as just the first one in my opinion just had a lot of action and only like one yaoi scene but it depends on the route chosen I guess. xD","2014-07-27 10:53:18","","3650","Izumi-reiLuLu"
"49788","36896","0","Have you tried looking through the soundtrack listing?","2016-10-17 11:14:16","","191","Hakase"
"20226","15456","0","You mean the ending?","2014-12-03 20:17:17","","191","Hakase"
"41053","29443","0","if you have all the episodes on your hard drive, you can extract the subtitle files from them using mkvtoolnix and then search the text for ""love""","2016-02-01 16:37:33","","191","Hakase"
"10965","8826","0","I think my question needs an edit, thanks for the answer.","2014-04-22 05:10:34","","3650","Izumi-reiLuLu"
"21825","16917","1","@キルア - yes, and if the time stamp is correct: the wikia post was made on March 11, 2014. This is not up to date as the latest manga hiatus was last August and HxH anime episode 148 was last September.","2014-12-21 02:13:15","","9330","romcom_god"
"41055","29450","0","any exact timings? guys come on this isn't yahoo answers","2016-02-01 18:24:27","","191","Hakase"
"52635","38742","0","http://www.narutoforums.com/threads/naruto-naruto-shippuden-filler-list.501381/","2017-02-02 01:33:17","","191","Hakase"
"46956","34118","3","Have you tried wikipedia? https://en.wikipedia.org/wiki/D.Gray-man","2016-07-06 04:16:01","","191","Hakase"
"4717","5128","0","@aitchnyu I went through the entire OST and nothing matched that part. I assume it might have just been some 'fill in' audio or a bit from another track. Why I also linked to ~2:28 was that most of that part wasn't very clear either. I will have another listen later to see if I missed something providing someone else doesn't post an answer by then.","2013-09-08 14:49:04","","1528","iKlsR"
"4724","5128","0","@Memor-X I went through the OST again and I agree. I could find nothing sounding like that or so subtle either so that is probably what happened.","2013-09-08 23:01:38","","1528","iKlsR"
"52618","38714","1","I'm pretty sure in Poland DB was way earlier than DBZ. This thread is a bit surprise - i would have never guess that in some countries DBZ was aired first :o","2017-02-01 09:57:44","","8697","Buzka91"
"46789","34028","0","@ton.yeung Wow that's crazy. Wolf's Rain is one of my all-time favorites. I thought there were some cool concepts, and am surprised it wasn't extremely popular. I just let a used copy slip away for $55... Should've nabbed it.","2016-06-30 00:40:17","","23001","Snoopy"
"46789","34028","0","@ton.yeung Wow that's crazy. Wolf's Rain is one of my all-time favorites. I thought there were some cool concepts, and am surprised it wasn't extremely popular. I just let a used copy slip away for $55... Should've nabbed it.","2016-06-30 00:40:17","","23001","Snoopy"
"46793","34028","1","@ton.yeung Yeah but I don't think it's like Cowboy Bebop where you can walk into BestBuy 15 years later and see brand new copies on the shelves.","2016-06-30 01:29:39","","23001","Snoopy"
"46793","34028","1","@ton.yeung Yeah but I don't think it's like Cowboy Bebop where you can walk into BestBuy 15 years later and see brand new copies on the shelves.","2016-06-30 01:29:39","","23001","Snoopy"
"20260","15477","0","Aah, so it was the OreImo cast in Haganai. Thanks :)","2014-12-04 23:49:07","","9330","romcom_god"
"32913","2675","0","According to its wiki, the anime timeline is different from the timeline in the light novels: http://toarumajutsunoindex.wikia.com/wiki/Anime_Timeline - Anime Timeline
http://toarumajutsunoindex.wikia.com/wiki/Unified_Story_Timeline - Unified Story Timeline Pretty much, the anime is treated as a different universe from the ones in the light novels.","2015-07-02 01:59:19","user15405","","user15405"
"32913","2675","0","According to its wiki, the anime timeline is different from the timeline in the light novels: http://toarumajutsunoindex.wikia.com/wiki/Anime_Timeline - Anime Timeline
http://toarumajutsunoindex.wikia.com/wiki/Unified_Story_Timeline - Unified Story Timeline Pretty much, the anime is treated as a different universe from the ones in the light novels.","2015-07-02 01:59:19","user15405","","user15405"
"197","127","0","@atlantiza In Japan, White Day is another popular holiday because that is when males give gifts to females. So they reference it during the manga/anime.","2012-12-12 04:44:06","","25","Rapptz"
"202","127","0","@atlantiza yeah possibly, but they wouldn't directly make a reference to the past Valentine's Day as an excuse to give gifts if it weren't connected. At least that was my reasoning.","2012-12-12 04:48:59","","25","Rapptz"
"294","127","0","Logically, it's impossible that the sheer number of cases Conan has been involved with take place over just a month. There's the multiple cases that take place while they're traveling (there have been like 4 winters and 3 summers), and the Kaitou Kid cases always span multiple days.","2012-12-12 15:19:59","user74","","user74"
"335","127","0","@Kasuchiko correct, that's why it's a bit silly to think of the timeline of the series in a linear way. There are, like I said in the first sentence of my answer, way too many plot holes that leave the timeline really ambiguous.","2012-12-12 18:09:15","","25","Rapptz"
"8912","6561","0","After doing some digging around myself and [seeing that other people out there are looking for this song too](http://www.youtube.com/watch?v=9o2syD50wzQ), I've personally come to the conclusion that the song you are looking for has probably not been officially released. Unfortunately, this means that the official title of this song is not publicly known and that an official full-length instrumental version of this song does not exist publicly. However, I can't definitively state this, hence why this is just a comment instead of an answer.","2014-02-16 09:27:19","","140","Lunar Guy"
"23771","18529","0","i think we have to watch the 3rd or the 4th episode to understand this scene","2015-01-17 23:52:01","user11234","","user11234"
"19254","14812","0","seems like i'll have to wait for the OST release","2014-11-03 04:38:22","user8802","","user8802"
"24745","2979","0","In the manga it specifically says that the Mera Mera that was the prize in Dressrosa's competition was a SYNTHETIC fruit.","2015-02-10 14:52:31","user11662","","user11662"
"519","258","1","For answers like this is why we need this. I even think this is the exact same answer I was looking for when I ended up at the stackexchange for anime commitment thing. Thank you!","2012-12-14 05:53:15","","89","Pochi"
"5412","5388","0","Rikken is almost rite part from the second movie ikkaku already know how to use bankai just doesn't show until first contact so that is the one I have to dispute on","2013-10-31 23:24:03","user2650","","user2650"
"32973","20314","0","i believe it is tears to tiara the story of primula to be exact could be wrong thou ^^","2015-07-05 18:34:50","user15474","","user15474"
"37309","18739","0","I thought the literal translation would be red eyes that kill.","2015-10-22 00:27:05","user18641","","user18641"
"27923","18739","0","""Red-Eye Kill!""
//http://en.wikipedia.org/wiki/Akame_ga_Kill!
Try using ""Wikipedia"" next time. :)","2015-04-06 11:21:01","user13762","","user13762"
"11986","9887","2","Buy the original soundtrack.","2014-05-23 05:11:41","","115","Euphoric"
"11987","9887","0","In my country, to buy the original is too difficult. Downloading from online is more easy than that.","2014-05-23 05:22:45","","4978","Halo"
"11988","9887","2","That doesn't matter. You can't ask on Stack Exchange where to pirate things.","2014-05-23 05:34:13","","115","Euphoric"
"11992","9887","0","@ Shinobu Oshino, Any way, thanks a lot...","2014-05-23 07:02:23","","4978","Halo"
"24150","18861","0","Not sure, but I think they meant the 6th one as a reference to Death Note's Kira...","2015-01-26 10:04:37","","8488","Mints97"
"39947","28621","1","Hmm... you could answer with a ""yes/no"". Hahaha. I'm not looking for anything complicated; this is just something my sister and I wanted to know ASAP. And I'm sure anybody else who wants the answer doesn't want anything complicated, but put enough so that the people here don't delete your answer. -_- Go ahead and make it a spoiler. ;)","2016-01-03 04:32:42","","17912","DezNutzRLegendary"
"2785","2430","0","I'm curious about it too, it will be interesting to check if the series (12 episodes long) was originally planned to be longer.","2013-04-28 00:02:19","","98","chirale"
"4723","5128","0","@iKlsR it's most likely the same song but a small clip of it slightly edited, the same happens in Black Cat when Saya goes after Predaghoul, when she's walking down the halls of the ship a roughly 5 second clip from one of the tracks from the OST is taken out with one of the audio layers removed, unfortunately the only way to get that audio is to record it from the anime and edit it to retain the original quality","2013-09-08 22:32:12","","1587","Memor-X"
"19196","14728","0","Yea, I didn't read zero-nen yet too. by some blogs, it running every month. by the [web site of shousetsu gendai](http://shousetsu-gendai.kodansha.co.jp/latest/201411.html), November's issue have 10 page (636p to 646p). Maybe we need more time to see in a book.","2014-10-31 04:37:02","","3557","kumagoro"
"37196","26633","0","Thank you for taking the time to answer this!","2015-10-17 15:33:10","","18533","The Fire"
"39951","28623","0","Does that mean he doesn't show up UNTIL then.","2016-01-03 07:01:31","","17912","DezNutzRLegendary"
"39953","28623","0","Do you know which chapter he first appears in, again??","2016-01-03 07:30:58","","17912","DezNutzRLegendary"
"53684","39577","0","i doubt you'll be able to download it. also the ""release"" date is when it was played in cinemas like how with a series the initial release date is when it first aired. generally when it comes to movies this initial release date much much earlier than the home release (where the anime is released on DVD)","2017-03-26 21:28:21","","1587","Memor-X"
"18453","14282","0","I've seen most of the begging a couple times lol. Wheres a good place to start to not miss anything big but not in the begging like when they're still getting together.","2014-10-03 03:19:10","","8573","Sealkyuubinaruto"
"18453","14282","0","I've seen most of the begging a couple times lol. Wheres a good place to start to not miss anything big but not in the begging like when they're still getting together.","2014-10-03 03:19:10","","8573","Sealkyuubinaruto"
"35112","24337","1","I strongly suggest you go over your answer and review just to check if the paragraph breaks i made made sense not to mention i do not know what the purpose of the `--` in some sentences are","2015-08-25 05:45:47","","1587","Memor-X"
"26976","20088","1","I wonder how many episodes will be in this list...","2015-03-15 14:58:19","","3021","Shadow Zorgon"
"14145","11545","1","Welcome to the Anime/Manga SE site. What exactly are you referring to with ""more seasons""? Which have you see so far?","2014-06-29 20:41:48","","2604","Maroon"
"14146","11545","1","https://en.wikipedia.org/wiki/XxxHolic#Anime_TV_series","2014-06-29 20:49:06","","2604","Maroon"
"14150","11545","1","What country are you in and what language of the seasons are you talking about. in terms the English Release only the first season was ever released outside japan","2014-06-29 22:13:20","","1587","Memor-X"
"36064","25921","3","It's also possible that this is a reference with as much meaning as an Alex Louis Armstrong look-alike (from FMA) [appearing](https://www.google.com/search?q=silver+spoon+gym+teacher) in _Silver Spoon_, but for the most part, this covers the very tentative thoughts I had on the matter.","2015-09-16 22:16:36","","2604","Maroon"
"46960","34124","1","@KazRodgers that's in the answer which too came from WIkipedia","2016-07-06 11:29:59","","1587","Memor-X"
"51327","37723","0","I have removed the link to the illegal steam site. in futrure please refer to [this list](http://meta.anime.stackexchange.com/a/923/1587) for legal sites to link to","2016-12-06 23:10:24","","1587","Memor-X"
"24326","19012","0","Perhaps go through the episode lists on Wikipedia? If you have some keywords, you might be able to do a quick check with the ""find"" function.","2015-02-01 04:21:50","","2604","Maroon"
"47631","34456","0","@Namikaze Sheena What does that have to do with anything?","2016-08-03 01:21:57","","26387","Mr D"
"47635","34456","0","I'm sure there are many concrete interpretations for what happened, including the orbs of light but my answer provides a more abstract interpretation that's completely unrelated. Both coexist.","2016-08-03 03:23:08","","26387","Mr D"
"38899","27827","1","I have removed the link to the video as it leads to an illegal streaming site. please refer to [this list](http://meta.anime.stackexchange.com/a/923/1587) to find a legal streaming site","2015-12-05 10:16:51","","1587","Memor-X"
"46777","34022","2","While the content of the link may answer the question if the wikia was to change or the site goes down this answer would be invalid. please quote the relevant parts from the page which answers the question","2016-06-29 13:35:03","","1587","Memor-X"
"8918","7527","0","Should point out that i'm not after the bounty or anything and this is from my own investigation froim what i own myself, i am missing about 5 or so Sound Stages and the song may appear in one of these yet i can not confrim that","2014-02-16 22:21:04","","1587","Memor-X"
"8938","7527","0","@Dimitrimx it has the same tempo however the background base beat (which i think may be violin or chello) more follows the loop of C -> C -> B -> B -> A -> A -> B -> B where it plays one note twice before dropping down and repeating this process until it gets to as low as desired before it reverses the process","2014-02-17 21:21:02","","1587","Memor-X"
"45172","32514","0","the reason why the X-Men wont appear in the Marvel Movieverse is because of the studio who own's X-Men also owns the term *Mutant* in relation to superhumans or some sort as such Quick Silver and Scarlet Witch who are apart of X-Men can still be brought by another studio and used but they can't be referred to as Mutants. it's possible that there may be some similar weird copyright crap like that however those copyrights are done by lawyers who are trained in the ancient art of writing the most confusing piece of paper to say a single thing","2016-06-03 12:05:50","","1587","Memor-X"
"6982","6041","2","And the evolution of Sasuke's Sharingan, Naruto and the Kyuubi, Team 7 and so much more.","2013-11-27 04:31:39","","1604","R.J"
"7029","6041","1","after Sasuke's and Naruto's fight the rest of the first part of Naruto seems to be just filler, there's probably only 3 arcs which from what i've seen have any sort of relevance to Shippuden, the arc with the girl who becomes a mermaid who is one of Orochimaru's experiments where we find out what happened between Anko and Orochimaru, the arc where Naruto joins Hinata's team to find that bug and the final Arc where Gara is targeted by those Weapon Hunters, though i've only seen just up the 3 Tails so i've no idea how much more the filler relates","2013-11-27 21:21:52","","1587","Memor-X"
"23455","6169","1","I think 10 years is how long COMMERCIAL magic is around in UQ Holder's world. Conventional magic (without apps) is shown to be around much longer.","2015-01-09 14:14:13","","2808","Mindwin"
"44772","32241","0","FYI, I haven't commented on or answered this question - you probably mean some other user said that ""Harutora had to sacrifice something to save her""","2016-05-21 19:52:49","","1908","senshin"
"52145","18376","0","http://dreadlol.deviantart.com/art/Sket-dance-symbol-6-305959988","2017-01-09 11:50:58","","11082","Switch"
"9307","7753","2","Nice points, But it does not fully answer my question yet. Mind expanding your answer a bit more ? other wise you should consider posting it as a comment once you reach 20 reputation :)","2014-02-28 18:52:02","","1458","Dimitri mx"
"9307","7753","2","Nice points, But it does not fully answer my question yet. Mind expanding your answer a bit more ? other wise you should consider posting it as a comment once you reach 20 reputation :)","2014-02-28 18:52:02","","1458","Dimitri mx"
"28368","20821","1","@Bron yes, the Eden in Grisaia no Rakuen is very straightforward... also, can you move your comment into an answer? it is good enough.","2015-04-20 15:02:54","","2808","Mindwin"
"10905","8787","0","Now realize it was Golden Slumbers, not Carry That Weight","2014-04-20 19:25:35","","4573","Lunar123"
"20245","15456","0","No its not the ending. It's the song that plays when luffy punches alvida","2014-12-04 07:35:01","","9460","Anonymousopfan"
"14245","11527","1","This answer is _too_ general, in my opinion. While this is frequently true, there are some franchises for which this just isn't the case, e.g. multiple-media projects like Aratanaru Sekai, where you have to read the manga and LN and watch the anime to really understand what's going on. I don't know what the answer is for the specific case of Read or Die, but it should certainly be possible to provide a more specific answer than this.","2014-07-01 21:15:08","","1908","senshin"
"28422","20994","0","Forgot to mention that.","2015-04-21 18:51:31","","13504","Henry Zhang"
"23614","18529","5","I, uh, don't think _anybody_ understands the trials in Yurikuma Arashi.","2015-01-14 16:19:04","","1908","senshin"
"24008","18772","1","I dunno who Joe is referring to, but http://8ths.in/ was basically required reading for Mawaru Penguindrum (though his MPD posts are in limbo somewhere at the moment), and he said he'll be posting about Yurikuma Arashi (he has a post about episode 1 out so far), so that's definitely worth a look.","2015-01-23 16:18:50","","1908","senshin"
"39946","28621","0","What kind of answer are you looking for?  I can provide anything from a ""Yes/No"" to a fully detailed bunch of spoilers.","2016-01-03 04:23:12","","8024","zibadawa timmy"
"5157","5450","0","Do you mean ""blurb""?","2013-10-12 05:08:13","","93","kuwaly"
"44835","32291","0","Is it the song in this [clip](https://www.youtube.com/watch?v=4XoWJV88_MA)?","2016-05-24 08:19:13","","15276","ᙈnlḭ๓ḭtḕᕍ Ᏸᙈᖇຮt"
"45068","32464","2","A good title in Japanese does not necessarily directly translate to a good title in English. ""Case Closed"" is a fairly snappy, memorable title; ""Detective Conan"" is somewhat less so, in my opinion. ""A town from which I alone am erased"" is a godawful title in English; ""Erased"" is way better. There is no good way to directly-translate ""Bokura wa Minna Kawaisou"" into English (because the title is a pun), so instead we have ""The Kawai Complex Guide to Manors and Hostel Behavior"" (also a pun, but a different one). And so on and so forth.","2016-05-31 21:04:59","","1908","senshin"
"45069","32464","0","(That said, this seems like the kind of localization decision that a localizer might actually have commented on at some point, so someone might well be able to give you a more specific answer about this particular case.)","2016-05-31 21:08:12","","1908","senshin"
"13935","11408","2","Just wanted to emphasize the last two paragraphs of the answer: The anime and manga both have a different feel to them. I would suggest enjoying both of them.

The manga just finished, and is considerably longer than the anime, so you might want to watch the anime first, or read the manga alongside the anime (which is what I did).

The anime really captures the atmosphere that the manga builds. I hope they eventually animate the rest of the story.","2014-06-22 15:32:54","","3387","Azrael"
"27552","20423","0","yeah^, i was just trying to keep it vague so if they wanted to they could go back and read it with out having to many 'hints' as to what might happen :D. either way enjoy !  @キルア thanks for hidden spoiler edit.","2015-03-29 16:45:50","","13390","shaggy"
"27554","20423","0","@キルア as far as it not being confirmed, the manga is out and you can see this to be true. At least to some extent. If something changes, or is later revealed upon farther reading, i will come back here and  edit it accordingly. :D","2015-03-29 17:31:24","","13390","shaggy"
"27556","20423","0","Point taken. I haven't read far enough to say, but either way i figure i'll leave it as speculation as of now, i just say they looks 'similar' haha :P
i liked your answer more anyways.","2015-03-29 17:58:50","","13390","shaggy"
"27558","20423","0","...and Kaneki obviously has some outstanding regeneration properties as displayed by 'Jason' torture antics. I don't see why this situation would be any different. That and the previously shown capabilities of doctors in the series. However, ill just account it as being hopeful for now :D","2015-03-29 18:20:02","","13390","shaggy"
"21894","6960","0","Yeah, Touno Mamare (Log Horizon author) is on the record as having been a very serious player of Everquest 2, which is apparently where Log Horizon gets a lot of its mechanics from.","2014-12-22 18:00:19","","1908","senshin"
"19858","15133","1","[This article](http://www.thefreelibrary.com/TV+made+Saban+rich,+selling+falafels+makes+him+secure.-a012251839) suggests that [Saban Entertainment](http://en.wikipedia.org/wiki/Saban_Entertainment), which was a US-based company that dubbed a number of Japanese anime (and also Power Rangers), co-produced ""Three Little Ghosts"" with a Japanese cooperator. This being the case, I can't imagine that they didn't also create a dub, but I can't find any concrete evidence of the dube existing either.","2014-11-18 23:42:58","","1908","senshin"
"9655","7936","0","@ShinobuOshino ah only knew it under the english name ;P","2014-03-10 00:13:01","","1458","Dimitri mx"
"28798","21238","1","I didn't keep up with the goings-on surrounding Buddy Complex, but studios have this nasty habit of announcing ""a new production is in the works!"", and people getting excited for a sequel, only for that so-called ""new production"" to turn out to be a one-off OVA, or a manga spinoff, or - worst of all - a pachinko machine. Same deal here - nothing in the language of either of the links in your blockquote implies a full-cour second season; this seems to just be an interpolation by hopeful fans of the series.","2015-04-29 23:18:59","","1908","senshin"
"33583","23420","2","The physical nature of Aldnoah isn't touched on in the show or in any of the side materials I've read. To be clear, though, Aldnoah-the-power-source (what the royal family has direct control over) seems to be a distinct thing from Aldnoah-the-hyper-advanced-technology (the cataphracts, the Deucalion, the Landing Castles, etc.). It just so happens that the precursor Martian civilization had both of these things and used the former to power the latter.","2015-07-21 07:19:09","","1908","senshin"
"33624","23420","0","@JetStream I'm not going to post that as an answer; there's still a fair bit of stuff I haven't read (like Twin Gemini) that could answer the question.","2015-07-21 16:38:39","","1908","senshin"
"33818","23555","1","clothes remain there , IIRC even Eren was wearing is clothes after titan shifting","2015-07-26 06:38:44","","6345","mirroroftruth"
"33827","23555","2","you can edit you answer but try to answer with citation , concrete proof","2015-07-26 10:59:23","","6345","mirroroftruth"
"53384","39281","0","It sounds safe enough to me, thank you.","2017-03-08 02:56:29","","28687","Joaquim Neto"
"48974","36341","1","It is worth noting that since this is a Sawano soundtrack, the title is typeset as ""cóunter・attàck-mˈænkάɪnd"" in the album (http://vgmdb.net/album/38626).","2016-09-13 22:02:14","","1908","senshin"
"40128","18739","2","_""ka""_ and _""ga""_ are japanese particles. In the Title **Akame ga Kill**, an object is missing as stated in the accepted answer, _The targets that Akame Kills_ . In this situation _""ga""_ is used because we dont know the person Akame Kills. Also _""ga""_ is just used to emphasized the word Kill, Where as if we use _""wa""_ instead It would emphasize the word Akame. As in ""Kore **wa** zombie des ka?"" , which if translated into english means Is **This** a Zombie? see Functions of Japanese Particle が (ga) http://www.learn-japanese-adventure.com/japanese-particles-wa-ga.html","2016-01-08 02:56:39","","15276","ᙈnlḭ๓ḭtḕᕍ Ᏸᙈᖇຮt"
"19163","14728","0","Wow, I totally did not know about that. Looks like 「新世界ゼロ年」 _Shinsekai Zero-nen_ has been running (intermittently?) in 「小説現代」 _Shousetsu Gendai_ since August 2011, and follows the story of ""Boy A"" (the first person to develop psychokinesis). I need to figure out how to get a copy of this...","2014-10-29 18:51:42","","1908","senshin"
"23677","18545","1","+1, but [Chiebukuro is basically the Japanese version of Yahoo Answers (it _is_ run by Yahoo, after all)](http://japanese.stackexchange.com/questions/5998//6005#comment15457_6005). I see no reason to believe the explanation about 暴走 and 変態 without some sort of source to back it up. (I mean, yes, he claims that it was mentioned in Young Jump, but seriously, Chiebukuro is terrible sometimes.)","2015-01-16 02:23:09","","1908","senshin"
"9216","7699","0","Let me advice you, incase you did not yet watch it. Watch Higurashi no naku koro ni KAI. Lot is explained there and most likely will also answer your question without me having to spoil 90% of it :)","2014-02-25 17:37:42","","1458","Dimitri mx"
"9216","7699","0","Let me advice you, incase you did not yet watch it. Watch Higurashi no naku koro ni KAI. Lot is explained there and most likely will also answer your question without me having to spoil 90% of it :)","2014-02-25 17:37:42","","1458","Dimitri mx"
"9233","7699","0","In that case you should also clarify that in your question, that it is about the KAI part and not the normal ni part ;). Ill correct it for you this time.","2014-02-26 00:37:28","","1458","Dimitri mx"
"9233","7699","0","In that case you should also clarify that in your question, that it is about the KAI part and not the normal ni part ;). Ill correct it for you this time.","2014-02-26 00:37:28","","1458","Dimitri mx"
"18164","5402","0","@user8428 It's not supposed to fit. And Kubo has washed his hands of the hell movie, so there's even less reason to expect any cohesion.","2014-09-22 11:50:59","","8024","zibadawa timmy"
"7734","5402","0","Yes, they start fight in Hueco mundo at chapter 266 to 272. Then, at chapter 286, Ichigo manage to return to protect Karakura and fight Aizen.","2013-12-26 17:38:10","","2251","Rikkin"
"12372","8059","0","@Dimitrimx Seems unlikely. _kintama_ means ""balls"" in Japanese (so that pun works), but ""scat""/""skat"" doesn't mean anything in Japanese, so that probably isn't it.","2014-06-04 17:07:58","","1908","senshin"
"12373","8059","1","[Related chiebukuro post](http://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q1162313481) - the gist is that this ""SKAT"" is accompanied by the word ""DENCE"" somewhere, and that this is somehow related? Haven't seen the show, though, so I don't know if this makes sense.","2014-06-04 17:09:16","","1908","senshin"
"9942","8059","1","If I remember correctly Sket dance, just like gintama makes use of a word joke. Skat meaning something along the lines of poo. Where gintama often gets called kintama aswell which was i believe balls?","2014-03-19 22:45:10","","1458","Dimitri mx"
"53691","39577","0","@Torisuda Sorry about the close vote--something screwed up on mobile and I couldn't figure out how to fix it.","2017-03-27 04:20:08","","93","kuwaly"
"47558","34497","4","This seems like a very useful resource, but as a matter of site policy, we prefer to not have answers consisting solely of links to external resources (which could vanish at any time). I've flagged this answer to be converted to a comment.","2016-07-30 00:03:17","","1908","senshin"
"47558","34497","4","This seems like a very useful resource, but as a matter of site policy, we prefer to not have answers consisting solely of links to external resources (which could vanish at any time). I've flagged this answer to be converted to a comment.","2016-07-30 00:03:17","","1908","senshin"
"34684","24079","4","ZHIEND doesn't exist in real life. They're a fictional creation for the world of Charlotte. You can see at http://charlotte-anime.jp/music/zhiend/ that they're described as a 劇中バンド, meaning ""band-within-the-show"".","2015-08-14 16:04:22","","1908","senshin"
"30209","21458","0","Do you have any sources to go with this claim? Where did you base this from?","2015-05-10 21:00:39","","1458","Dimitri mx"
"30231","21458","0","@nhahtdh citation of a page/chapter/wiki or some would still greatly improve this answer.","2015-05-11 14:36:31","","1458","Dimitri mx"
"9314","7754","2","Oh you wont spoil me :p i am up to date with the manga. As for the big changes I was more talking in a animative way. Did they change total style, and how did they manage to do the quality change. The quality surely went up, but you barely notice the transfer from old to new quality unless you look back.","2014-02-28 22:34:32","","1458","Dimitri mx"
"9314","7754","2","Oh you wont spoil me :p i am up to date with the manga. As for the big changes I was more talking in a animative way. Did they change total style, and how did they manage to do the quality change. The quality surely went up, but you barely notice the transfer from old to new quality unless you look back.","2014-02-28 22:34:32","","1458","Dimitri mx"
"9318","7754","0","Well tbh I did not notice the quality switch when they switched to bandai. offcourse the 4:3 to widescreen I did. maybe you should include some of those changes in your answer. Then I think it will be acceptable answer ;)","2014-02-28 23:34:57","","1458","Dimitri mx"
"9318","7754","0","Well tbh I did not notice the quality switch when they switched to bandai. offcourse the 4:3 to widescreen I did. maybe you should include some of those changes in your answer. Then I think it will be acceptable answer ;)","2014-02-28 23:34:57","","1458","Dimitri mx"
"23454","6171","1","@zibadawatimmy maybe you are jumping the gun. I would suggest reading UQ Holder further.... (trying to spoil the minimum possible).","2015-01-09 14:13:05","","2808","Mindwin"
"34083","23726","4","Why are people voting to close this as ""unclear""? I don't watch One Piece, but the question seems pretty clear to me.","2015-08-02 04:49:02","","1908","senshin"
"34099","23726","0","@senshin At the time I voted so as there was no specific time given yet. Making it a pretty broad question. Seems to have been edited since, and retracted my vote","2015-08-02 15:39:43","","1458","Dimitri mx"
"1895","2678","1","Thing about Index is that the parts of the novels that people really praise (God´s Right Seat, English Civil War and World War 3 arcs aswell as New Testament) havent been animated yet.","2013-02-27 00:51:29","","1446","Christian Aurig Frøkjær"
"1895","2678","1","Thing about Index is that the parts of the novels that people really praise (God´s Right Seat, English Civil War and World War 3 arcs aswell as New Testament) havent been animated yet.","2013-02-27 00:51:29","","1446","Christian Aurig Frøkjær"
"1913","2678","0","Being written by the same person doesn´t make it canon. Fate/Apocrypha is partially being written by Kinoku Nasu but it´s still not canon and instead an alternate universe. Even if they use props like the Capacity Down that were featured in Railgun, that doesn´t make Railgun canon.","2013-02-27 16:40:15","","1446","Christian Aurig Frøkjær"
"1913","2678","0","Being written by the same person doesn´t make it canon. Fate/Apocrypha is partially being written by Kinoku Nasu but it´s still not canon and instead an alternate universe. Even if they use props like the Capacity Down that were featured in Railgun, that doesn´t make Railgun canon.","2013-02-27 16:40:15","","1446","Christian Aurig Frøkjær"
"44945","32291","0","Magical eren, I'm not sure which one You are searching for, but the one which is played when colossal Titan appears in the first ep is the one unlimited burst refers to. The soundtrack's name goes by XL-TT, if this is not the one you are searching for, take a look at this link to find the one you are searching for: http://attackontitan.wikia.com/wiki/%22Attack_on_Titan%22_Original_Soundtrack","2016-05-28 07:12:36","","23540","user28546"
"23885","18529","1","okay following the third episode this just gets more confusing....","2015-01-20 17:53:41","","11206","Tsugumori-704"
