Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,Text
"125239","5","36902","cc6f7f22-8f61-4a70-b651-a3e1819ba025","2016-10-17 16:52:24","28771","","added 87 characters in body","The background music at 13:37 of episode 7 in Psycho-Pass season 1 is incredible but I am not able to identify it. I already tried music recognition apps like shazam. They were not able to recogize it. Someone please help."
"125240","5","36902","4907805e-2d98-4b5c-bd55-1d6c58a59745","2016-10-17 17:11:07","28771","","added 71 characters in body","The background music at 13:37 of episode 7 in Psycho-Pass season 1 is incredible but I am not able to identify it. I already tried music recognition apps like shazam. They were not able to recogize it. It could be a modified or original versio of Beethoven's 9th symphony. Can someone confirm?"
"127869","50","36902","26d65381-daa5-444b-947a-3dafc9c2fd79","2016-11-26 03:54:12","-1","","",""
"130004","50","36902","0b93ba8f-b6d7-4b0f-bbd3-7253e3b0e9a8","2016-12-26 04:47:30","-1","","",""
"132047","50","36902","31fad9f0-47d3-4b1a-adda-7ecc58fcc866","2017-01-25 05:36:35","-1","","",""
"124212","1","36621","34e65ed8-de8f-4b4c-b8bc-fcc334e16a4a","2016-10-01 05:20:50","18287","","","Why it is called 91 days if there were only 12?"
"124211","2","36621","34e65ed8-de8f-4b4c-b8bc-fcc334e16a4a","2016-10-01 05:20:50","18287","","","So, basically the question. I thought it was something to do with how long it toke to Angelo to complete his revenge but I'm not too sure."
"124213","3","36621","34e65ed8-de8f-4b4c-b8bc-fcc334e16a4a","2016-10-01 05:20:50","18287","","","<91-days>"
"124348","4","36621","c0ad8e9e-fe2c-4975-85b6-caed3be58039","2016-10-03 17:26:54","18287","","[Edit removed during grace period]","Why it is called 91 days if there were only 12?"
"130943","5","36621","fde0166c-1c95-461a-8476-f2c1b9dc0bfc","2017-01-07 12:36:28","2604","","typo fix","So, basically the question in the title. I thought it had something to do with how long it took for Angelo to complete his revenge but I'm not too sure."
"130877","50","36621","9356a289-07d4-4518-8a18-64faf90ac888","2017-01-06 14:21:03","-1","","",""
"9311","1","3458","a0cc3384-bc44-483a-9cb9-f96f2bd3f69d","2013-04-20 05:07:07","63","","","What's the deal with the black cat?"
"9310","2","3458","a0cc3384-bc44-483a-9cb9-f96f2bd3f69d","2013-04-20 05:07:07","63","","","![Dat cat][1] ![Moar of dat cat][2]

What is the significance of this cat the appears in just about every episode of the Trigun anime and makes appearances in the manga? What gender is this cat?

Is it an inside joke? Where/how did it originate?


  [1]: http://i.stack.imgur.com/Mf8jT.jpg
  [2]: http://i.stack.imgur.com/AFDqH.jpg"
"9312","3","3458","a0cc3384-bc44-483a-9cb9-f96f2bd3f69d","2013-04-20 05:07:07","63","","","<trigun>"
"9326","4","3458","3107a9c0-2db1-47e7-96d7-932b775ff4c0","2013-04-20 13:31:00","274","","deleted 2 characters in body; edited title","What is the significance of the black cat?"
"71862","5","3458","7ed0487a-d296-4d46-a649-df188101e86f","2015-06-12 08:09:25","191","","added 1 character in body","![Dat cat][1] ![Moar of dat cat][2]

What is the significance of this cat that appears in just about every episode of the Trigun anime and makes appearances in the manga? What gender is this cat?

Is it an inside joke? Where/how did it originate?

  [1]: http://i.stack.imgur.com/Mf8jT.jpg
  [2]: http://i.stack.imgur.com/AFDqH.jpg"
"9325","5","3458","3107a9c0-2db1-47e7-96d7-932b775ff4c0","2013-04-20 13:31:00","274","","deleted 2 characters in body; edited title","![Dat cat][1] ![Moar of dat cat][2]

What is the significance of this cat the appears in just about every episode of the Trigun anime and makes appearances in the manga? What gender is this cat?

Is it an inside joke? Where/how did it originate?

  [1]: http://i.stack.imgur.com/Mf8jT.jpg
  [2]: http://i.stack.imgur.com/AFDqH.jpg"
"9338","25","3458","7b18c9ca-ffc9-41d4-a2d8-cf44919fec6b","2013-04-20 18:09:45","","","http://twitter.com/#!/StackAnime/status/325672653853704192",""
"119277","1","34547","842fc869-cff9-45c6-9ff1-6678176fca70","2016-08-03 04:30:59","26511","","","When does fairy tail 2014 episode 66 to present get english dubbed?"
"119276","2","34547","842fc869-cff9-45c6-9ff1-6678176fca70","2016-08-03 04:30:59","26511","","","I would like to know when episode 66 and onward of fairy tail 2014 gets english dubbed."
"119278","3","34547","842fc869-cff9-45c6-9ff1-6678176fca70","2016-08-03 04:30:59","26511","","","<fairy-tail>"
"139471","4","34547","165f18b0-6220-4d35-bccd-f79cdd538980","2017-05-14 10:16:50","2516","","edited body; edited title","When does Fairy Tail 2014 episode 66 to present get English dubbed?"
"139470","5","34547","165f18b0-6220-4d35-bccd-f79cdd538980","2017-05-14 10:16:50","2516","","edited body; edited title","I would like to know when episode 66 and onward of Fairy Tail 2014 gets English dubbed."
"122492","50","34547","4ec4ff83-5304-4faf-9fa1-5dfe86ee4fbb","2016-09-02 14:19:13","-1","","",""
"119179","1","34521","e2e8a137-16f0-4ddf-9072-e8f39c114103","2016-08-01 03:47:38","26472","","","The anime is Akame ga Kill"
"119178","2","34521","e2e8a137-16f0-4ddf-9072-e8f39c114103","2016-08-01 03:47:38","26472","","","What is the name of the song that plays on episode 10 at around eleven minutes in. Akame ga Kill episode 10."
"119180","3","34521","e2e8a137-16f0-4ddf-9072-e8f39c114103","2016-08-01 03:47:38","26472","","","<music><akame-ga-kill>"
"119183","4","34521","4732b8f8-3aec-4908-b3b2-94405f620b80","2016-08-01 04:52:57","7579","","Make a proper title","What song plays in Episode 10 of Akame ga Kill?"
"119185","5","34521","436c35c9-8f4f-4de6-84d0-e075ec589280","2016-08-01 05:28:25","1908","","deleted 8 characters in body","What is the name of the song that plays in episode 10 of Akame ga Kill at around eleven minutes in? "
"118061","1","34182","246a644b-5216-4f3d-95c8-a559a9d8bdb8","2016-07-10 07:27:37","23793","","","What is the secret behind young black jack?"
"118060","2","34182","246a644b-5216-4f3d-95c8-a559a9d8bdb8","2016-07-10 07:27:37","23793","","","The hero of the anime 'Young Black Jack' has two different types of skin on the face. Is it stiched ? But why ?"
"118062","3","34182","246a644b-5216-4f3d-95c8-a559a9d8bdb8","2016-07-10 07:27:37","23793","","","<black-jack>"
"118064","4","34182","0e82e836-2e85-4efa-a0e3-adecc83e4fd2","2016-07-10 07:35:00","1587","","added 1 character in body; edited title","Is Young Black Jack's face stitched?"
"118063","5","34182","0e82e836-2e85-4efa-a0e3-adecc83e4fd2","2016-07-10 07:35:00","1587","","added 1 character in body; edited title","The hero of the anime 'Young Black Jack' has two different types of skin on the face. Is it stitched ? But why ?"
"117837","1","34118","677bc695-676f-4924-8920-b5f0b0c60a7e","2016-07-06 02:08:19","18404","","","D.Gray- man Hallow. Remake? Or continuation?"
"117836","2","34118","677bc695-676f-4924-8920-b5f0b0c60a7e","2016-07-06 02:08:19","18404","","","I'm not sure if this is a remake of the old D.Gray man or if this is a continuation of where the anime left off. Does anyone know anything about this anime? And maybe have a credible source to link? "
"117838","3","34118","677bc695-676f-4924-8920-b5f0b0c60a7e","2016-07-06 02:08:19","18404","","","<d-gray-man>"
"133250","19","34118","c0d4834c-f667-45e3-8f72-00433c00921e","2017-02-14 22:21:24","-1","","","{""Voters"":[{""Id"":-1,""DisplayName"":""Community""}]}"
"128528","25","34118","5b6b3403-30fd-4448-9c77-e198830b24b1","2016-12-05 11:46:50","","","http://twitter.com/StackAnime/status/805740207450505216",""
"117619","1","34060","94f45c5b-ba08-4c0d-a2f3-0c5c69e1d54d","2016-07-01 22:19:49","15475","","","Why did ReLIFE release all his 13 episodes in one day?"
"117618","2","34060","94f45c5b-ba08-4c0d-a2f3-0c5c69e1d54d","2016-07-01 22:19:49","15475","","","It's the first time I've ever seen an anime series who's released all his episodes in one day and not one episode every week as it is normally.

Is there a reason behind this unique act and are there any other episodes who're going to be released in the future?"
"117620","3","34060","94f45c5b-ba08-4c0d-a2f3-0c5c69e1d54d","2016-07-01 22:19:49","15475","","","<retag>"
"117621","6","34060","47b385db-9ed1-484c-b933-cca59316dbbd","2016-07-01 23:27:39","24","","edited tags","<relife>"
"117648","19","34060","b57122da-51ad-46e3-b405-ed639e24f87b","2016-07-02 18:08:22","-1","","","{""Voters"":[{""Id"":-1,""DisplayName"":""Community""}]}"
"117674","25","34060","1c94163c-36e4-41a7-8922-d4c967ff4154","2016-07-02 23:34:10","","","http://twitter.com/StackAnime/status/749385708893270020",""
"117512","1","34028","118aa757-1b14-415c-a759-3de3635267e1","2016-06-30 00:07:41","23001","","","Why is Wolf's Rain so ridiculously expensive?"
"117511","2","34028","118aa757-1b14-415c-a759-3de3635267e1","2016-06-30 00:07:41","23001","","","I am looking to add the complete set of Wolf's Rain to my anime collection, however after shopping around on E-Bay I see the following:

[Wolf's Rain for over $300][1]

This is a pretty common price-point for Wolf's Rain, I constantly see that this series is starting at over $300. Why is this? From what I understand Wolf's Rain was never really a huge hit. So why does it cost so much to obtain a legitimate copy?


  [1]: http://www.ebay.com/itm/like/172189579429?lpid=82&chn=ps&ul_noapp=true"
"117513","3","34028","118aa757-1b14-415c-a759-3de3635267e1","2016-06-30 00:07:41","23001","","","<anime-production><wolfs-rain>"
"117514","6","34028","cf1544f0-7643-41d3-8333-fb1d6c704fd3","2016-06-30 00:34:15","17758","","edited tags","<merchandise><wolfs-rain>"
"119086","50","34028","483f9eab-e552-4dad-bc96-1a9f90930c1e","2016-07-30 01:06:42","-1","","",""
"117512","1","34028","118aa757-1b14-415c-a759-3de3635267e1","2016-06-30 00:07:41","23001","","","Why is Wolf's Rain so ridiculously expensive?"
"117511","2","34028","118aa757-1b14-415c-a759-3de3635267e1","2016-06-30 00:07:41","23001","","","I am looking to add the complete set of Wolf's Rain to my anime collection, however after shopping around on E-Bay I see the following:

[Wolf's Rain for over $300][1]

This is a pretty common price-point for Wolf's Rain, I constantly see that this series is starting at over $300. Why is this? From what I understand Wolf's Rain was never really a huge hit. So why does it cost so much to obtain a legitimate copy?


  [1]: http://www.ebay.com/itm/like/172189579429?lpid=82&chn=ps&ul_noapp=true"
"117513","3","34028","118aa757-1b14-415c-a759-3de3635267e1","2016-06-30 00:07:41","23001","","","<anime-production><wolfs-rain>"
"117514","6","34028","cf1544f0-7643-41d3-8333-fb1d6c704fd3","2016-06-30 00:34:15","17758","","edited tags","<merchandise><wolfs-rain>"
"119086","50","34028","483f9eab-e552-4dad-bc96-1a9f90930c1e","2016-07-30 01:06:42","-1","","",""
"116519","1","33725","d13870a2-713a-499f-a9e4-fcc4b1a41501","2016-06-14 01:30:58","20503","","","Does anyone know ever movie and story that ties with Rurouni Kenshin?"
"116518","2","33725","d13870a2-713a-499f-a9e4-fcc4b1a41501","2016-06-14 01:30:58","20503","","","It seems that after Rurouni Kenshin (95) theirs more storys but I don't know what to watch because it shows that Kenshin and Kaoru has a baby,  Kenshins past and also that kaoru was stolen by some guy hiding a grude on kenshin but I'm not sure if their a movie or different part of the series like season two or something.  Someone please help!  "
"116520","3","33725","d13870a2-713a-499f-a9e4-fcc4b1a41501","2016-06-14 01:30:58","20503","","","<rurouni-kenshin>"
"130364","4","33725","29d85ab4-6288-43a8-8388-9011be57cbf0","2016-12-30 01:55:11","2516","","fixed typo, copyediting","Every single movie and story that ties with Rurouni Kenshin"
"130372","4","33725","ded86fe1-49f3-400f-9cd7-fe73e01a729b","2016-12-30 05:50:32","6481","","rephrased title to be more related to the actual question","What series are there after Rurouni Kenshin (1995)?"
"116522","4","33725","d2affc7f-26fc-4e73-a86e-ba7b0fee3fcc","2016-06-14 01:40:31","20503","","edited title","Does anyone know every single movie and story that ties with Rurouni Kenshin?"
"130363","5","33725","29d85ab4-6288-43a8-8388-9011be57cbf0","2016-12-30 01:55:11","2516","","fixed typo, copyediting","It seems that after Rurouni Kenshin (1995), there are more stories. But I don't know what to watch because it shows that Kenshin and Kaoru has a baby, Kenshin's past and also that Kaoru was kidnapped by some guys hiding a grudge on Kenshin.

But I'm not sure if there is a movie or different part of the series like season two or something."
"130365","24","33725","29d85ab4-6288-43a8-8388-9011be57cbf0","2016-12-30 01:55:11","","","Proposed by 2516 approved by 1587, 6481 edit id of 4314",""
"113481","1","33545","35f13f52-6e60-47b0-86da-79208a3e9b37","2016-06-05 04:12:29","25489","","","What is the song's name of One piece cap 717 min 15:02"
"113480","2","33545","35f13f52-6e60-47b0-86da-79208a3e9b37","2016-06-05 04:12:29","25489","","","i have been looking for the name of the song that appear in the chapter 717 in the minute 15:02 when kyros and rebeca are reunited after the fight vs diamante, if anyone knows the name please answer, i would like to practice it to learn in piano."
"113482","3","33545","35f13f52-6e60-47b0-86da-79208a3e9b37","2016-06-05 04:12:29","25489","","","<one-piece><music>"
"113485","4","33545","2b23bdf0-3348-487a-b0b7-1c91d23f6208","2016-06-05 04:20:21","17814","","Improved grammar and minor edits.","What is the song's name of One Piece cap 717 min 15:02"
"113484","5","33545","2b23bdf0-3348-487a-b0b7-1c91d23f6208","2016-06-05 04:20:21","17814","","Improved grammar and minor edits.","I have been looking for the name of the song that appear in 15:02 on episode 717 when Kyros and Rebeca were reunited after the fight versus Diamante."
"112091","1","32464","ad0d1a47-499e-4421-951f-6aad91c079d2","2016-05-31 20:41:23","24317","","","Why is ""Meitantei Conan"" translated as Case Closed"
"112090","2","32464","ad0d1a47-499e-4421-951f-6aad91c079d2","2016-05-31 20:41:23","24317","","","i really like the ""Meitantei Conan"" anime, but I've always wanted to know, why is it translated to ""Case Closed""? I've searched on google but i cant find the answer, either way it confuses me."
"112092","3","32464","ad0d1a47-499e-4421-951f-6aad91c079d2","2016-05-31 20:41:23","24317","","","<symbolism>"
"112457","4","32464","fffab62c-9a2f-4905-a538-92f77e1be293","2016-06-04 20:22:44","17758","","deleted 192 characters in body","Why is ""Meitantei Conan"" translated as Case Closed?"
"112094","5","32464","6a77c9f4-f8a5-4a5d-8c34-85364be1a3ce","2016-05-31 21:05:25","1908","","added 1 character in body; edited tags","I really like the ""Meitantei Conan"" anime, but I've always wanted to know, why is it translated to ""Case Closed""? I've searched on google but I cant find the answer. Either way, it confuses me."
"112456","5","32464","fffab62c-9a2f-4905-a538-92f77e1be293","2016-06-04 20:22:44","17758","","deleted 192 characters in body","I really like the ""Meitantei Conan"" anime, but I've always wanted to know, why is was the name translated to ""Case Closed"" when it was localized? "
"112149","5","32464","69d761c0-7b64-498e-9d49-36887914acce","2016-06-01 09:36:54","24317","","I edited it to explain why it isn't related to another post","I really like the ""Meitantei Conan"" anime, but I've always wanted to know, why is it translated to ""Case Closed""? I've searched on google but I cant find the answer. Either way, it confuses me.

Edit: this is different because I'm not asking if it's a common practice, I'm asking why it was changed(Not if it's a common practice or not)"
"112095","6","32464","6a77c9f4-f8a5-4a5d-8c34-85364be1a3ce","2016-05-31 21:05:25","1908","","added 1 character in body; edited tags","<detective-conan>"
"112093","6","32464","a1aa0d5e-adfb-4eaf-9900-58abfdc546e9","2016-05-31 20:46:29","24317","","added a new tag","<symbolism><detective-conan>"
"110100","1","32291","e00b7da5-e4b5-460a-878f-da79a1856b6d","2016-05-23 16:02:34","24249","","","What's the name of the 1st ost in Shingeki no Kyojin Episode 1?"
"110099","2","32291","e00b7da5-e4b5-460a-878f-da79a1856b6d","2016-05-23 16:02:34","24249","","","In the 1st episode of SNK / AOT, there's this awesome ost at 0:47, when the colossal titan appeared. Do you know the name pls? I can't find anywhere... "
"110101","3","32291","e00b7da5-e4b5-460a-878f-da79a1856b6d","2016-05-23 16:02:34","24249","","","<attack-on-titan>"
"110108","4","32291","95cd411b-9240-4785-b316-1304cdfe51c2","2016-05-23 16:40:19","1908","","added 7 characters in body; edited title","What's the name of the first piece of music in Shingeki no Kyojin episode 1?"
"110107","5","32291","95cd411b-9240-4785-b316-1304cdfe51c2","2016-05-23 16:40:19","1908","","added 7 characters in body; edited title","In the 1st episode of SNK / AOT, there's this awesome song at 0:47, when the colossal titan appears. Do you know the name, please? I can't find it anywhere... "
"109397","1","32129","f41f2e68-173f-46b2-ab7c-3eda0193cd69","2016-05-15 15:09:27","24083","","","Nisemonogatari op 3 dance"
"109396","2","32129","f41f2e68-173f-46b2-ab7c-3eda0193cd69","2016-05-15 15:09:27","24083","","","What is the dance called that tsukihi does in the third opening of nisemonogatari ""platinum disco""? The one where she does all of the hand movements."
"109398","3","32129","f41f2e68-173f-46b2-ab7c-3eda0193cd69","2016-05-15 15:09:27","24083","","","<monogatari-series>"
"109407","4","32129","489d2ad0-d3f6-4ff3-9f8e-dadf80bb3a21","2016-05-15 18:25:06","2604","","capitalisation fix, small wording improvement","What is the dance in the third Nisemonogatari OP?"
"109406","5","32129","489d2ad0-d3f6-4ff3-9f8e-dadf80bb3a21","2016-05-15 18:25:06","2604","","capitalisation fix, small wording improvement","What is the dance that Tsukihi does in the third opening of Nisemonogatari (""Platinum Disco"")? It's the one where she does all of the hand movements."
"109436","25","32129","57c720c8-a410-4e84-83ea-be26b03bbd0d","2016-05-16 05:19:32","","","http://twitter.com/StackAnime/status/732078004810207232",""
"108641","1","31983","7407b73c-b6e2-463d-840e-74583e4bdcc4","2016-05-08 19:35:01","23947","","","What soundtrack is played in One Piece Episode 468 at 06:38?"
"108640","2","31983","7407b73c-b6e2-463d-840e-74583e4bdcc4","2016-05-08 19:35:01","23947","","","It's the part of the episode where Ace is questioning why everyone came to save him. It sounds like a gregorian chant. I tried going through the soundtracks but i couldn't find it. "
"108642","3","31983","7407b73c-b6e2-463d-840e-74583e4bdcc4","2016-05-08 19:35:01","23947","","","<one-piece>"
"108644","4","31983","a7969244-0cd0-49aa-ac4a-9a3fe1f9abc0","2016-05-08 20:00:31","1908","","edited body; edited title","What song is played in One Piece Episode 468 at 06:38?"
"108643","5","31983","a7969244-0cd0-49aa-ac4a-9a3fe1f9abc0","2016-05-08 20:00:31","1908","","edited body; edited title","It's the part of episode 468 where Ace is questioning why everyone came to save him. It sounds like a Gregorian chant. I tried going through the soundtracks but I couldn't find it. "
"107999","1","31806","c0cf7030-de8b-4248-a23a-bc68ccce09fd","2016-05-01 04:09:54","23346","","","What's the BGM in K-ON!"
"107998","2","31806","c0cf7030-de8b-4248-a23a-bc68ccce09fd","2016-05-01 04:09:54","23346","","","In the anime series K-ON! there is a BGM used quite frequently but i can't find it anywhere. it appears a lot throughout the anime but not in the movie, here are some examples:
season 1
episode 8: 8:17 ~ 8:48
episode 9: 10:47 ~ 11:16
season 2
episode 1: 14:20 ~ 15:55
episode 2: 13:55 ~ 14:57
these are selected at random and the time might vary a bit depending where you watch it. the hyperlink leads to google drive which have the BGM. the file is an abstract from season 2 episode 1, it's the time of the above, please help me find this song.
https://drive.google.com/file/d/0B1ew48VGOQPZRzN4Zl8zUmVjYWs/view"
"108000","3","31806","c0cf7030-de8b-4248-a23a-bc68ccce09fd","2016-05-01 04:09:54","23346","","","<music><k-on>"
"131139","4","31806","18fe01d6-251f-4e09-8a4b-1d5bf4befbf9","2017-01-10 14:03:38","8486","","deleted 30 characters in body; edited title","What's the BGM in K-ON?"
"108001","5","31806","8f774e5b-ed3f-4c11-83a9-00c63f04a859","2016-05-01 04:26:21","63","","formatting.","In the anime series K-ON! there is a BGM used quite frequently but i can't find it anywhere. it appears a lot throughout the anime but not in the movie, here are some examples:

season 1

- episode 8: 8:17 ~ 8:48
- episode 9: 10:47 ~ 11:16

season 2

- episode 1: 14:20 ~ 15:55
- episode 2: 13:55 ~ 14:57

these are selected at random and the time might vary a bit depending where you watch it. the hyperlink leads to google drive which have the BGM. the file is an abstract from season 2 episode 1, it's the time of the above, please help me find this song.

https://drive.google.com/file/d/0B1ew48VGOQPZRzN4Zl8zUmVjYWs/view"
"131138","5","31806","18fe01d6-251f-4e09-8a4b-1d5bf4befbf9","2017-01-10 14:03:38","8486","","deleted 30 characters in body; edited title","In the anime series K-ON! there is a BGM used quite frequently but I can't find it anywhere. It appears a lot throughout the anime but not in the movie. Here are some examples:

Season 1

- episode 8: 8:17 ~ 8:48
- episode 9: 10:47 ~ 11:16

Season 2

- episode 1: 14:20 ~ 15:55
- episode 2: 13:55 ~ 14:57

These are selected at random and the time might vary a bit depending where you watch it. The hyperlink: https://drive.google.com/file/d/0B1ew48VGOQPZRzN4Zl8zUmVjYWs/view leads to google drive which has the BGM. The file is an abstract from season 2, episode 1. Please help me find this song."
"8147","1","3119","1be883b4-8dab-4fca-845e-69c727e3f62d","2013-03-30 20:22:36","1625","","","Complete list of books read in Psycho-Pass?"
"8146","2","3119","1be883b4-8dab-4fca-845e-69c727e3f62d","2013-03-30 20:22:36","1625","","","If you saw Psycho-Pass ([http://en.wikipedia.org/wiki/Psycho-Pass][1]) you noticed that not only Makishima Shogo but Shinya Kogami were reading certain pieces of literature. And that this pieces of literature shaped the series in a sense.

So far what I could see in the series that they were reading is the following:

1. 1984 -George Orwell
2. A revolution sabotaged before it began  -Yasumi Iwakura
3. Swann's way - Marcel Proust
4. Holy Bible

I know they have other references and books shown in the series, does anybody have a more complete list? I have read some of these but I'm curious about.


  [1]: http://en.wikipedia.org/wiki/Psycho-Pass ""Psycho-Pass"""
"8148","3","3119","1be883b4-8dab-4fca-845e-69c727e3f62d","2013-03-30 20:22:36","1625","","","<anime-production><identification-request>"
"72420","4","3119","fe50f1e5-ebe3-4fe9-8a80-8b6e8daacd91","2015-06-15 14:28:26","63","","title edit.","Is there a complete list of books read/mentioned/seen in Psycho-Pass?"
"8149","6","3119","9fb5a4c3-007d-44b7-87cf-6f6cac3e5f1b","2013-03-30 20:23:15","17","","edited tags","<psycho-pass>"
"22064","19","3119","b501e567-191a-4ce4-b69c-9603ef785bcf","2014-02-01 22:58:08","-1","","","{""Voters"":[{""Id"":-1,""DisplayName"":""Community""}]}"
"8155","25","3119","96873cc3-1b1c-4b08-bcd8-3308069e1895","2013-03-30 22:54:50","","","http://twitter.com/#!/StackAnime/status/318134248571817984",""
"8126","1","3112","e1511549-e119-410d-b4a5-a3f487a805bd","2013-03-30 09:19:56","1398","","","How much of the original material is animated in first season of Maoyuu Maou Yuusha?"
"8125","2","3112","e1511549-e119-410d-b4a5-a3f487a805bd","2013-03-30 09:19:56","1398","","","**How much of the original material is animated in first season of Maoyuu Maou Yuusha?**

Below are my research as I post this question.

---
According to [Wikipedia](http://en.wikipedia.org/wiki/Maoyu#Light_novels), the original light novel series has finished serialization in 2012 with 8 volumes in total:

> - 01 *“Become My property, Hero” “I Refuse!”* (「この我のものとなれ、勇者よ」「断る!」)
> - 02 *Conspiracy of Kurultai* (忽鄰塔（クリルタイ）の陰謀)
> - 03 *Expeditionary force of Seiken* (聖鍵（せいけん）遠征軍)
> - 04 *What Can be Done With These Hands* (この手でできること)
> - Episode 01 *Episode1 Female Magician from Elms country* (エピソード1 楡の国の女魔法使い)
> - 05 *The other side of the hill* (あの丘の向こうに)
> - Episode 00 *Episode0 Archer from Dune country* (エピソード0 砂丘の国の弓使い)
> - Episode 02 *Episode2 Female Knight from Flowers country* (エピソード2 花の国の女騎士)

The 3 ""episodes"" are likely side stories (or prequel?) to the main story. That makes the whole of main story contained within 5 volumes.

The last episode of the anime doesn't seem to suggest that the story has ended (rather, it seems to plant seeds for future events):

>! The Central Nation and the Church is going to start the third Holy Crusade, and it was revealed that the Central Nation and the Church has been working with one of the Demonic Clans to keep the war going.

---
>! Maou called for meeting of all Greater Races (クリルタイ), but how the meeting plays out is not mentioned. Knowing how the expectation of the Demonic Races and Maou's philosophy to be mismatched, we can assume that the meeting has not taken place.

**""クリルタイ""** is mentioned in the last episode, which is part of the title of volume 2 of light novel series (忽鄰塔（**クリルタイ**）の陰謀). This seems to suggest that the 12 anime episodes only uses up 1 volume worth (!) of the light novel series."
"8127","3","3112","e1511549-e119-410d-b4a5-a3f487a805bd","2013-03-30 09:19:56","1398","","","<maoyuu>"
"8128","6","3112","2ca0e889-8e4a-434e-b431-e5e14ba7c81a","2013-03-30 09:26:07","27","","edited tags","<maoyuu-maou-yuusha>"
"8145","25","3112","d5686346-fe6c-4724-93c0-9270aad70362","2013-03-30 19:54:49","","","http://twitter.com/#!/StackAnime/status/318088948117299200",""
"104792","1","30964","5b775d73-6452-4083-a3b7-6a7a5f0ab908","2016-03-29 13:03:37","8350","","","So did the fairy tail went to hiatus again?"
"104791","2","30964","5b775d73-6452-4083-a3b7-6a7a5f0ab908","2016-03-29 13:03:37","8350","","","So after the episode 277 (counting from 2014 restart 102ish..) there are 0 listed episodes in [Fairy Tail Wikipedia][1]  and its due to have some new OVA as well, but anime did not give a clear indication like the last time that it is going to hiatus.

My Questions are :

 1. Is it on the hiatus right after  episode 277(counting from 2014, 102)?
 2. Did Hiro Mashima sensei gave some indications (like the last time.) that it will be back and when will it be back ?

  [1]: https://en.wikipedia.org/wiki/List_of_Fairy_Tail_episodes"
"104793","3","30964","5b775d73-6452-4083-a3b7-6a7a5f0ab908","2016-03-29 13:03:37","8350","","","<fairy-tail>"
"104878","4","30964","18355d7f-2e1a-4dd9-9300-03c02f5f8029","2016-03-30 02:08:29","2604","","grammar fix","Did Fairy Tail go on hiatus again?"
"104877","5","30964","18355d7f-2e1a-4dd9-9300-03c02f5f8029","2016-03-30 02:08:29","2604","","grammar fix","After episode 277 (counting from the 2014 restart, around episode 102), there are no listed episodes in list of Fairy Tail episodes [on Wikipedia][1]. It's due to have some new OVA as well, but the anime did not give a clear indication like the last time that it is going to hiatus.

My questions are:

 1. Is it on hiatus right after episode 277(counting from 2014, episode 102)?
 2. Did Hiro Mashima gave some indication (like last time) that it will be back and when it will be back?

  [1]: https://en.wikipedia.org/wiki/List_of_Fairy_Tail_episodes"
"106060","19","30964","a7c13895-329b-424b-9db8-6f8e6f6cbb19","2016-04-09 05:36:58","-1","","","{""Voters"":[{""Id"":-1,""DisplayName"":""Community""}]}"
"102854","1","30418","125fc1ce-32ac-4564-a41f-cc4b8acb80a7","2016-03-11 15:26:26","20225","","","In which episode of Fairy Tail does the flashback where Erza joins Fairy Tail appear in?"
"102853","2","30418","125fc1ce-32ac-4564-a41f-cc4b8acb80a7","2016-03-11 15:26:26","20225","","","In what episode of Fairy Tail does a flashback occur in, showing how Erza joined Fairy Tail, and met Gray?"
"102855","3","30418","125fc1ce-32ac-4564-a41f-cc4b8acb80a7","2016-03-11 15:26:26","20225","","","<fairy-tail>"
"7810","1","3010","a658fb89-9b79-4600-b582-984821b0df21","2013-03-23 15:39:58","274","","","Will I miss anything by watching Dragon Ball Z Kai instead of the other series?"
"7809","2","3010","a658fb89-9b79-4600-b582-984821b0df21","2013-03-23 15:39:58","274","","","I've read that *Dragon Ball Z Kai* is an HD remaster and recut of *Dragon Ball* and *Dragon Ball Z*. However, *Kai* has [98 episodes](http://dragonball.wikia.com/wiki/List_of_Dragon_Ball_Z_Kai_episodes) while *Dragon Ball* has [153](http://dragonball.wikia.com/wiki/List_of_Dragon_Ball_episodes) and *Z* has [almost 300](http://dragonball.wikia.com/wiki/List_of_Dragon_Ball_Z_episodes).

If I watch only *Dragon Ball Z Kai*, do I miss anything I would get by watching the other two series? And is anything censored in *Kai* that is not censored in the others?"
"7811","3","3010","a658fb89-9b79-4600-b582-984821b0df21","2013-03-23 15:39:58","274","","","<dragon-ball>"
"121515","6","3010","89e2401e-a4ea-402f-a312-6736eb8f4238","2016-08-20 20:17:59","3028","","added dragon ball series tag","<dragon-ball-z><dragon-ball-series>"
"95828","6","3010","782e5cc6-2079-4efe-b362-f8f82e88c885","2016-01-13 07:49:19","19592","","Edited tag ","<dragon-ball-z>"
"20842","19","3010","1cff490a-d1f3-4ca1-a2a1-5f0ecae41d7c","2014-01-11 22:33:45","-1","","","{""Voters"":[{""Id"":-1,""DisplayName"":""Community""}]}"
"95829","24","3010","782e5cc6-2079-4efe-b362-f8f82e88c885","2016-01-13 07:49:19","","","Proposed by 19592 approved by 18431, 7866 edit id of 3446",""
"121516","24","3010","89e2401e-a4ea-402f-a312-6736eb8f4238","2016-08-20 20:17:59","","","Proposed by 3028 approved by 2604, 11469 edit id of 4102",""
